user,gesture,iteration,x,y,z
0,1,10,"[-0.8277434149898713, -0.8954205856604518, -1.233805997339972, -0.354003220295808, 1.4732790627897183, 3.909655881910469, 1.4732790627897183, 0.6611534564161349, 0.18741370339545366, -0.08329497928686823, -1.233805997339972, -0.2186493206280291, -0.15097214995744873, -0.2186493206280291, -0.08329497928686823, -0.015617808616287731, 0.18741370339545366, -0.6247119029781298, -0.4893575616369689, -0.354003220295808, -0.2186493206280291, -0.2863264912986096, -0.2186493206280291, -0.2186493206280291, -0.2863264912986096, 0.11973653272487317]","[0.2670930196479965, -0.008478997893303725, -1.0005391962281187, -1.8272556085389937, -2.598857905091189, -0.06359347333895872, 3.684188339156757, 0.4324364459849614, -0.008478997893303725, 0.1568640687566865, -0.28405137512157863, -0.3942803260128886, 0.21197854420234144, -0.06359347333895872, -0.008478997893303725, 0.21197854420234144, 0.32220749509365143, -0.22893689967592365, -0.3391658505672336, -0.008478997893303725, 0.2670930196479965, 0.1568640687566865, 0.21197854420234144, 0.21197854420234144, 0.2670930196479965, 0.4324364459849614]","[-0.16605287045632083, -0.022140351420876288, -0.4538769693282369, -0.8856154656335369, -2.180826258554585, -1.02952704547001, 2.568283112819161, 1.4169838997345845, -0.8856154656335369, -0.3099653894917637, 2.712195631854604, -0.8856154656335369, 0.2656846866500095, -0.16605287045632083, 0.12177216761456659, -0.16605287045632083, 0.2656846866500095, -0.3099653894917637, -0.5977894883636797, -0.3099653894917637, -0.022140351420876288, -0.022140351420876288, 0.2656846866500095, -0.022140351420876288, -0.022140351420876288, 0.8413338235928113]"
0,1,11,"[-0.9191164584632446, -0.9191164584632446, -0.6906968600883372, -0.8429765923382755, 0.8320994686061371, 2.811734994050426, 1.2127987992309828, 0.5275400041062606, -0.08157842799103833, -0.4622772617134299, -0.30999802636594564, -0.30999802636594564, -0.4622772617134299, -0.3861378924909148]","[0.07002129242471253, -0.03316780340365599, -0.0847623513178403, -1.8389759702542212, -2.4065159973102483, -0.0847623513178403, 1.2566952210203612, 1.6694512676185407, 0.43118279110870766, 0.12161550362360198, 0.17321005153778624, 0.22480459945197054, 0.37958824319452333, 0.12161550362360198]","[-0.04641830657791565, -0.04641830657791565, 0.38681922148262704, -1.3461308907595488, -2.2126045331876396, -0.26303707060818954, -0.6962731849757376, 2.119767920031806, -0.04641830657791565, 0.38681922148262704, 0.6034379855128984, -0.04641830657791565, 1.253292863910718, -0.04641830657791565]"
0,1,12,"[-0.5523047773758092, -0.5523047773758092, -0.6750392339626058, -0.245468635908818, 0.24546878994480414, 2.5160550353198476, 1.9023831528794295, -0.06136735152218712, -0.18410180810898358, -0.245468635908818, -0.49093754908241094, -1.1046094315228296, -0.5523047773758092]","[0.12227102889118514, 0.24001303157411422, -0.17208493832611688, -2.291446749678716, -1.4672504256742622, -0.11321374488265645, 1.9472768730264822, 1.2408229359089493, 0.004528642004264387, -0.05434255143919603, 0.004528642004264387, 0.29888422501757467, 0.24001303157411422]","[-0.21742736459440298, -0.21742736459440298, 0.5901592366911904, 0.18636593604839485, -2.0344945822593172, 1.3977445203629473, 1.5996411706843474, -0.41932269730196675, 0.18636593604839485, 0.3882625863697926, -0.015530714273005237, -1.8325992495517534, 0.3882625863697926]"
0,1,13,"[-0.6624893653562739, -0.8850859199540335, -0.810887068421447, -0.4398928107585142, 1.5634747279161914, 2.23126439170947, 1.7860712825139509, -0.06889903733062533, -0.4398928107585142, -0.291495591928385, -0.5140916622911008, -0.3656939592259277, -0.6624893653562739, -0.4398928107585142]","[-0.026738320855666874, -0.1871688442744891, -1.3101818102072864, -2.0053803960227037, -1.4171354924865014, 0.026738520283940456, 1.9519034053118913, 1.31018200963556, -0.026738320855666874, 0.13369185356367644, 0.347599218122106, 0.6149834238201429, 0.2941223769824986, 0.2941223769824986]","[-0.8355112718698566, 0.6266341695701307, -0.8355112718698566, -2.2976586217571335, 0.04177522961522128, -0.5430837103396916, 2.088779611010118, 0.334204699592676, 0.9190636395475855, -0.8355112718698566, 0.334204699592676, 0.334204699592676, 0.6266341695701307, 0.04177522961522128]"
0,1,14,"[-0.8048181494421558, -0.6927041128523308, -0.8048181494421558, -1.2532739299632765, 0.20420744818991043, 2.5586007532235175, 1.6616891921812764, 0.7647776311390346, 0.036036759143351894, -0.41241938721594745, -0.18819131403629774, -0.3003053506261227, -0.6366470945574184, -0.13213429574138538]","[0.1762147433303372, -0.052211726109776396, -0.09789707962796512, -1.422771735353778, -2.1080514418249487, -1.102974260726457, 1.8665719290508296, 1.5467747525743385, 0.4046415109212808, 0.13052938981214848, 0.1762147433303372, 0.13052938981214848, -0.052211726109776396, 0.4046415109212808]","[-0.46274533848017463, 0.8329407636762713, 0.18509771259805025, 0.18509771259805025, -2.4062723777447363, -1.43450991509751, -0.13882381294106408, 0.8329407636762713, 1.4807838147544925, -0.7866647500491797, 1.156862289215382, -0.13882381294106408, 0.5090192381371608, 0.18509771259805025]"
0,1,15,"[-1.0224862470587388, -0.8420474085173926, -0.8420474085173926, -1.0826325265725207, -0.3007312854187868, 1.082632358347335, 2.165264997069979, 1.9246798790148512, 0.3608773967073831, -0.06014616736365861, -0.12029244687744067, -0.3007312854187868, -0.4210238444463508, -0.5413160109484824]","[0.38376016354090425, 0.3130674775542546, 0.3130674775542546, -2.1611751479189496, -2.3025605198922485, -0.6766296649056626, 0.737223132120975, 1.090686562054223, 1.0199938760675733, 0.38376016354090425, -0.04039595237899325, 0.24237479156760502, 0.3130674775542546, 0.38376016354090425]","[0.3484062176279243, 0.8129488516947406, 1.0452201687281475, -1.5097628027949639, -1.5097628027949639, -0.8129503675391125, 1.509762802794961, -1.277491485761557, 1.2774914857615542, -0.11613490059452013, -0.34840621762792695, -0.34840621762792695, 1.0452201687281475, -0.11613490059452013]"
0,1,16,"[-0.9431346191521551, -0.8611228699221264, -1.4352045793089085, -0.9431346191521551, 0.7791110442316097, 0.7791110442316097, 2.0092867474586216, 1.845263248998564, 0.2870410840748563, -0.2870411605353444, -0.45106412377198307, -0.12301766207528707, -0.6150876222320404, -0.041005912845258355]","[-0.13471501805847047, -0.07387588798917097, -0.9256233119122649, -1.8990489959739578, -1.4731750854888608, -0.6822671886821665, 0.1694802352409274, 2.0554924732950135, 1.4471011726020184, 0.4128367555181256, 0.23031936531022695, 0.10864110517162784, 0.35199762544882607, 0.4128367555181256]","[0.46773225871545887, 0.08254054321501665, -0.6878403739554795, 0.08254054321501665, -1.0730320894559173, -1.4582263187867388, -0.30265117228542116, -2.228607235957235, 0.8529239742158966, 0.46773225871545887, 0.8529239742158966, 1.2381156897163343, 0.46773225871545887, 1.2381156897163343]"
0,1,17,"[-0.6762030641364141, -0.613975753415317, -0.9251123070208027, -0.9251123070208027, 0.0705242584101356, 1.9995696724442986, 2.6218423735486542, 0.8172515809566854, -0.17838498447425308, -0.3028391998098311, -0.24061229519535027, -0.3028391998098311, -0.3028391998098311, -0.5517484426942197, -0.4895211319731225]","[0.05585277993929897, 0.317661810239562, -0.10123284327466212, -1.4102790199449937, -2.4575158245920568, -1.2008315223263788, 0.9983658357770548, 1.9408788916148105, 0.5794711822628306, 0.21293806143025462, 0.16057618702560095, 0.05585277993929897, 0.26529993583490835, 0.26529993583490835, 0.317661810239562]","[0.05895081740816843, 0.501084833415512, 0.501084833415512, -0.6042487638798151, -1.9306508119018484, -0.8253157718834868, -1.7095838038981765, 2.2696194547218544, 0.7221518414191838, 0.2800178254118402, 0.05895081740816843, 0.7221518414191838, 0.2800178254118402, -0.6042487638798151, 0.2800178254118402]"
0,1,18,"[-0.6036258825260645, -0.7451007708751854, -0.7451007708751854, -1.3817373068009524, 0.10374809757426288, 1.3062841868965136, 2.5795572587480478, 1.4477590752456342, 0.24522298592338387, -0.3206761058278227, -0.1792012174787018, -0.10846423494941848, -0.3206761058278227, -0.7451007708751854, -0.5328884383515041]","[0.1267407181394013, -0.13016600701186046, 0.1267407181394013, -1.3119362720598753, -2.4423251920776377, -1.0550295469086135, 1.2057482931269115, 1.9764677979329077, 0.7946975328848928, -0.07878466198160808, 0.023978028078896645, 0.17812172784575916, 0.2295030728760115, 0.1267407181394013, 0.2295030728760115]","[0.11134027270665582, 0.11134027270665582, 0.11134027270665582, -0.4453623018736502, -1.558767451034259, -1.8371169217538716, 0.3896915599968072, 1.7814461798770256, 1.2247454218672615, -0.4453623018736502, -1.0020630598834144, 0.9463941345771101, 1.2247454218672615, -0.7237117725932629, 0.11134027270665582]"
0,1,19,"[-0.6022854407962402, -0.49515952213993636, -0.7094111264115429, -1.0307888823804545, -0.5308681616920377, 1.147436965092718, 1.9687352087090453, 0.3618473610284921, -0.3880336034836325, -0.3523249639315313, -0.45945088258783506, -0.42374224303573377, 2.4686556963564614, -0.42374224303573377, -0.5308681616920377]","[-0.02787124674159442, -0.06270994517385724, -0.09754887097121281, -0.9336826353775608, -1.8394942513786199, -1.8046553255812643, 1.0172960724488869, 1.7489130594631683, 0.42503456125893513, 0.006967679055761129, -0.06270994517385724, -0.09754887097121281, 1.783751985260524, -0.06270994517385724, 0.006967679055761129]","[-0.3974788659514503, -0.26197468700607646, -0.6684863395175643, -0.6684863395175643, -0.6684863395175643, -1.3460072342444276, -0.1264705080607041, 0.6865536812869008, 0.5510495023415268, -0.26197468700607646, -0.1264705080607041, -0.1264705080607041, 3.2611313125997183, 0.2800420287754129, -0.1264705080607041]"
0,2,0,"[0.8960603745134583, 0.9167785453805918, 0.8960603745134583, 0.8339058619120583, 0.8339058619120583, 1.2275509731770846, 1.4968870592393109, 0.6681606301854988, -0.3884655431962731, -0.927137580110218, -1.175755495305311, -1.0721647761801516, -1.0100102635787516, -1.0928828118367775, -1.0721647761801516, -1.030728434445885]","[-0.8658542834468239, -0.736782769451827, -0.8658542834468239, -0.8658542834468239, -0.8228304454484916, -1.0809731926571844, -1.5542351298575392, -0.8228304454484916, 0.12369342895221754, 0.6830030421492368, 1.0702173033529268, 1.113241141351259, 1.242312655346256, 1.113241141351259, 1.2853364933445885, 0.984169627356262]","[-0.028612383231984406, 0.028612313208486367, 0.05722466142872167, 0.028612313208486367, 0.11444935786919244, 2.6323346941446086, 1.974250871808523, -0.7153083670589772, -1.888413897171315, -0.8297575732105906, -0.2861233304847746, -0.22889863404430386, -0.22889863404430386, -0.20028628582406857, -0.028612383231984406, -0.4005727233657162]"
0,2,1,"[0.9949673454847343, 1.0169799107247377, 1.0389924759647413, 1.0610050412047447, 1.3031431151868251, 1.2811305499468217, 0.5987414584805874, -0.39182340268773774, -0.9201246811319055, -1.0301875073319229, -1.074212494153972, -0.8981121158919021, -0.7660368681098391, -1.1842753203539893, -1.0301875073319229]","[-0.8719326257067752, -1.044024714454155, -0.9292966552892351, -0.986660684871695, -1.101388744036615, -1.4455729215313742, -0.8145689704922847, 0.3327112467889443, 0.5048029611683547, 0.906351168245574, 0.8489871386631141, 1.021079227410494, 1.4799910897022042, 1.021079227410494, 1.0784432569929538]","[0.022364090899986516, 0.022364090899986516, -0.07827412111503286, 0.6932850664780739, 2.5718639294533316, 1.5654824660862001, -0.41373460890407643, -1.755576778987939, -1.2859320085122028, -0.21245840380172548, -0.1453662624583792, -0.17891233313005223, -0.6485568846781008, -0.011181979771686544, -0.1453662624583792]"
0,2,2,"[0.994890358615767, 0.994890358615767, 0.9730727162412012, 0.9294371467184983, 1.2567036333651982, 1.2130680638424955, 0.7548950110144726, 0.12217953770885348, -0.7723490679594115, -1.1214334817542482, -1.1214334817542482, -1.0341624850956281, -1.0777979122315453, -1.0341624850956281, -1.0777979122315453]","[-1.507390973092296, -1.5815249982047805, -1.507390973092296, -0.5436491304419728, -0.6177831555544573, -0.5436491304419728, -0.24711351380400992, -0.17297948869152543, 0.42009271220835037, 0.8648963790712823, 1.1614324795212203, 1.0131644292962512, 1.0872984544087356, 0.9390304041837667, 1.2355665046337048]","[0.17451395400813285, 0.11502055177207299, 0.14476705875778392, 0.7694475881040934, 1.8998216481922732, 1.929568349310303, 0.6802074847500035, -1.5507937401760075, -1.699527245766157, -0.7773800935041866, -0.5096597834419172, -0.45016657533817644, -0.30143306974802686, -0.1526997582901962, -0.27168636862999684]"
0,2,3,"[1.1407115989287908, 1.1619874377702126, 1.2470907931358999, 1.5662280980573295, 0.9492291882059433, 0.03436867342460059, -0.5613545364353126, -0.9230435190395857, -0.9868710355638513, -0.9655953355723784, -0.9017676801981639, -0.9017676801981639, -0.8592160025153203]","[-1.2209973221565809, -1.107618933319921, -0.7674841367738147, -1.7878888963760071, -1.0509297389015908, 0.026164215118931262, 0.4796774005016973, 0.5930557893383573, 0.7064341781750173, 0.8765017614300074, 1.1032581691394536, 1.1599473635577835, 0.9898801502666674]","[0.07761348706597465, 0.07761348706597465, 1.4901789955650988, 2.6000521459480748, 0.24577593262960734, -1.0322594438250452, -1.469482153477621, -0.5277716681502339, -0.39324175559771907, -0.2923441565643653, -0.22507909054212977, -0.25871162355324756, -0.2923441565643653]"
0,2,4,"[1.0352372748952212, 1.0584639191006315, 1.0584639191006315, 1.1745962306460853, 1.4068610053172594, 0.8958784707246233, 0.05972519096023713, -0.6602956256784288, -1.0783721897704888, -1.1015986823956327, -0.9854663708501789, -0.9854663708501789, -0.8925604003496029, -0.9854663708501789]","[-1.1236663399583058, -1.1865916993474894, -0.9978160318421463, 0.008989307722582789, -1.1865916993474894, -1.501218496293407, -0.36856243795031096, 0.2606907452793169, 1.0157946472873116, 0.7011678503413942, 0.7640932097305777, 1.2674956741818384, 1.1416449554034713, 1.2045703147926548]","[-0.02084818774155912, 0.07644349615113906, 0.1413047598450266, 2.0222805603752367, 1.9249886648344046, 0.5953333940541073, -1.8693931447766916, -1.3829340903688006, -0.3451542945628641, -0.3127238743640537, -0.24786261067016613, -0.3127238743640537, -0.18300134697627837, -0.08570945143544667]"
0,2,5,"[1.0132650597345956, 1.0132650597345956, 0.9476916317500965, 1.2318430103682663, 1.4941364370102768, 0.9476916317500965, -0.014051408097251797, -0.6479275933180906, -0.9976523999207595, -1.019510066600933, -0.9539366386164337, -0.9539366386164337, -0.9976523999207595, -1.0632256852572655]","[-1.229540810049045, -1.1689299985244672, -1.2901520171332563, 0.4675718016299701, -1.229540810049045, -1.411374431301679, 0.22512697329312498, -0.07792866656829783, 0.7706278370510263, 0.7706278370510263, 0.8918502512194489, 0.8312390441352376, 1.2555170981650832, 1.1949058910808719]","[0.1596825190540663, 0.1596825190540663, 0.10006765487880784, 2.1865867338408917, 2.0971644375780043, 0.1298752814950973, -1.5095327052098686, -1.3008806805964641, -0.5855026995506835, -0.34704343737830995, -0.25762114111542234, -0.2874285732030515, -0.198006471468824, -0.34704343737830995]"
0,2,6,"[1.2004922898673864, 1.2004922898673864, 1.2004922898673864, 1.49311231288257, 1.2905292652257112, 0.6377614876766008, 0.05252158854560564, -0.5777369451639236, -0.8928662120186882, -0.9829031873770129, -0.9603937966380599, -0.9378845527984787, -0.9153753089588976, -0.8928662120186882, -0.9153753089588976]","[-1.030571382898959, -1.1915982599978914, -0.7621936046975208, -1.2452738856975356, -1.6746785409979061, -0.8695445058000265, -0.27911297340072355, 0.31131855899857946, 0.74072321429895, 0.8480744656982382, 0.9017500913978824, 1.0627766182000322, 1.0627766182000322, 1.2238034952989647, 0.9017500913978824]","[0.05825929306920834, 0.13108344901101301, 0.3859677571755635, 2.3886310950481304, 1.9516861593973005, 0.6044402250009779, -1.2161627230170766, -1.4346349532107245, -0.7792180249980141, -0.524333716833464, -0.23303709306624448, -0.1966252527271086, -0.30586124900804934, -0.41509748292075654, -0.41509748292075654]"
